score,title,company,location,countries,posted,url,source,department,contract_type,matched,first_seen,flags
74,FPSO HSE Manager,NES Fircroft,Asia Asia,Namibia,2026-08-20,https://www.nesfircroft.com/job/fpso-hse-manager-31227/,nesfircroft,Oil & Gas,Contract,"Namibia, fpso, hse, safety, manager, project",2026-08-21 09:03:53,
73,FPSO Planner / Reporting,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/fjQ2stwa8,aldelia,,permanent,"Namibia, fpso, offshore, commissioning, engineer, planner, procurement, project",2026-08-21 05:20:38,
73,Turnaround Shutdown Planner,Aldelia,Angola,Angola,,https://app.beehire.com/invite/JW8ptlu8y,aldelia,,fixedTerm,"Angola, offshore, turnaround, shutdown, maintenance, operations, engineer, planner, project",2026-08-21 05:20:38,
73,Piping Process Commissioning Engineer,Aldelia,Uganda,Uganda,,https://app.beehire.com/invite/NnrrV6Ojx,aldelia,,fixedTerm,"Uganda, commissioning, drilling, piping, safety, operations, engineer, manager, project",2026-08-21 05:20:38,
73,OSBL Area 4 Field Superintendent – Power Generation,Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/y17zk63oQ,aldelia,,fixedTerm,"Mozambique, commissioning, hse, safety, electrical, instrument, superintendent, manager, project",2026-08-21 05:20:38,
73,Operation Engineer,Saipem,United Arab Emirates,United Arab Emirates,2026-07-21,https://app.ncoreplat.com/jobposition/805955/operation-engineer-ae/saipem-spa-abu-dhabi-branch,saipem,Asset Based (no Drilling),,"United Arab Emirates, offshore, drilling, hse, safety, mechanical, operations, engineer, project",2026-08-21 12:46:29,
72,FPSO HSE Lead / Manager,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/lhSrtswa_,aldelia,,permanent,"Namibia, fpso, commissioning, hse, safety, manager, procurement, project",2026-08-21 05:20:38,
72,SURF Package HSE lead,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/-RnSvXY1m,aldelia,,fixedTerm,"Namibia, offshore, subsea, pipeline, hse, mechanical, structural, operations",2026-08-21 05:20:38,
72,SPS Package HSE Lead,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/V-at-VQ_i,aldelia,,fixedTerm,"Namibia, offshore, subsea, hse, safety, operations, production, manager, project",2026-08-21 05:20:38,
72,Revamping Coordinator – Offshore,Aldelia,Angola,Angola,,https://app.beehire.com/invite/Hm2a3_LCV,aldelia,,fixedTerm,"Angola, offshore, shutdown, hse, safety, structural, maintenance, operations, project",2026-08-21 05:20:38,
72,"Construction Engineer (Multi-disciplined in civil, mechanical, piping, and Electrical and Instrumentation)",Aldelia,United Arab Emirates,United Arab Emirates,,https://app.beehire.com/invite/1jRICCFWI,aldelia,,fixedTerm,"United Arab Emirates, piping, mechanical, electrical, instrumentation, civil, engineer, manager, procurement, project",2026-08-21 05:20:38,
72,Senior Project Engineer - Concept to System Operation,Aldelia,United Arab Emirates,United Arab Emirates,,https://app.beehire.com/invite/7P3mW000q,aldelia,,fixedTerm,"United Arab Emirates, offshore, hse, safety, operations, production, engineer, procurement, project, residential",2026-08-21 05:20:38,
72,VIE,TotalEnergies,"LUANDA, Angola",Angola,,https://jobs.totalenergies.com/en_US/careers/JobDetail/VIE-Ing-nieur-en-G-nie-lectrique-H-F-Angola/83359,totalenergies,,,"Angola, offshore, inspection, electrical, integrity, maintenance, operations, production, engineer",2026-08-20 08:44:59,
72,Specialist Rotating Engineer - Offshore Subsea Project - Pkg 2,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-28,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Specialist-Rotating-Engineer---Offshore-Subsea-Project---Pkg-2_R2126382/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, subsea, rotating equipment, reliability, maintenance, engineer, project",2026-08-21 09:42:17,
72,Shipping and Customs Manager,Saipem,Qatar,Qatar,2026-07-09,https://app.ncoreplat.com/jobposition/804660/shipping-and-customs-manager-qa/saipem-spa-qatar-branch,saipem,Asset Based (no Drilling),,"Qatar, offshore, inspection, safety, operations, engineer, manager, cost control, procurement, project",2026-08-21 12:46:29,
71,Technical Assistant,Aldelia,Uganda,Uganda,,https://app.beehire.com/invite/SqnZ6GlnG,aldelia,,fixedTerm,"Uganda, hse, safety, civil, structural, maintenance, superintendent, engineer, project, camp",2026-08-21 05:20:38,
71,Major Works & Class Special Survey Engineer - Locals (Ghanaian),Aldelia,"Accra, Ghana, Accra, Ghana",Ghana,,https://app.beehire.com/invite/SkeZJ0Hbb,aldelia,,fixedTerm,"Ghana, fpso, offshore, safety, maintenance, operations, production, engineer",2026-08-21 05:20:38,
70,Precom Pipelines Engineer,Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/LpbnuqXaq,aldelia,,permanent,"Mozambique, offshore, commissioning, hse, safety, operations, engineer, project",2026-08-21 05:20:38,
70,Mechanical Technician (UAE Locals/Expats) - Onshore,Aldelia,United Arab Emirates,United Arab Emirates,,https://app.beehire.com/invite/wDojqmuKK,aldelia,,permanent,"United Arab Emirates, static equipment, piping, mechanical, electrical, instrumentation, maintenance, technician",2026-08-21 05:20:38,
70,"Senior Technician, Mechanical Maintenance (Static) (ST/DGD)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-12,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32529EXTERNALENUS/senior-technician-mechanical-maintenance-static-st-dgd,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, offshore, static equipment, inspection, mechanical, maintenance, technician",2026-08-21 09:38:29,
70,Construction Superintendent (E & IT),Kintec Global,Middle East,Oman,2026-08-09,https://www.kintecglobal.com/job/construction-superintendent-e--it/,kintec,,,"Oman, offshore, electrical, instrumentation, superintendent, rotational",2026-08-22 05:12:15,rotational
70,Customs Shipping Technician,Saipem,Angola,Angola,2026-07-14,https://app.ncoreplat.com/jobposition/805251/customs-shipping-technician-ao/saipem-luxembourg-angola-branch,saipem,Energy Carriers,,"Angola, offshore, drilling, safety, operations, technician, manager, procurement, project",2026-08-21 12:46:29,
70,Buildings Electrical Engineer,Saipem,Mozambique,Mozambique,2026-06-17,https://app.ncoreplat.com/jobposition/801615/buildings-electrical-engineer-mz/gps-international-vacancy,saipem,Asset Based (no Drilling),,"Mozambique, lng, offshore, safety, electrical, civil, engineer, project",2026-08-21 12:46:29,
69,"Base Manager (Oil ang gas, LNG)",Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/IMtcK7dyk,aldelia,,fixedTerm,"Mozambique, lng, hse, safety, maintenance, operations, manager, camp",2026-08-21 05:20:38,
69,Planning and Scheduling Lead (Offshore),Aldelia,"Dubai - United Arab Emirates, Dubai, United Arab Emirates",United Arab Emirates,,https://app.beehire.com/invite/h_5HHHvz4,aldelia,,permanent,"United Arab Emirates, offshore, turnaround, shutdown, maintenance, production, procurement, project",2026-08-21 05:20:38,
69,Senior Electrical Engineer (Maintenance),Aldelia,Uganda,Uganda,,https://app.beehire.com/invite/_zFk2itOo,aldelia,,fixedTerm,"Uganda, electrical, maintenance, operations, production, engineer, contracts, rotational, residential",2026-08-21 05:20:38,
69,Sr. Piping Commissioning Engineer,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-20,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Sr-Piping-Commissioning-Engineer_R2126483/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, commissioning, piping, engineer, project",2026-08-21 09:42:17,
69,"Technician, Pipeline",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-14,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32662EXTERNALENUS/technician-pipeline,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, pipeline, mechanical, reliability, maintenance, technician",2026-08-21 09:38:29,
68,"Coordinator II - Quality in Abu Dhabi, United Arab Emirates",Petrofac,"Farication Yard, Abu Dhabi",United Arab Emirates,,https://petrofac.referrals.selectminds.com/jobs/coordinator-ii-quality-12192,petrofac,,,"United Arab Emirates, qa/qc, inspector, inspection, civil, supervisor, engineer, project",2026-08-21 12:40:17,
68,Area Leader - Oil Treatment Unit,Aldelia,"Bulisa, Uganda, Bulisa, Uganda",Uganda,,https://app.beehire.com/invite/nOe_OtGiy,aldelia,,fixedTerm,"Uganda, commissioning, mechanical, electrical, instrumentation, project, rotational",2026-08-21 05:20:38,
68,Senior Buyer,Saipem,Ivory Coast,Ivory Coast,2026-08-20,https://app.ncoreplat.com/jobposition/808887/senior-buyer-ci/sei-spa-ivory-coast-branch,saipem,Energy Carriers,,"Ivory Coast, offshore, integrity, procurement, project",2026-08-21 12:46:29,
68,SHES Specialist (Offshore Brownfield & HUC),Kintec Global,Middle East,Qatar,2026-08-19,https://www.kintecglobal.com/job/shes-specialist-offshore-brownfield--huc/,kintec,,,"Qatar, offshore, safety, rotational",2026-08-21 08:57:56,rotational
68,Principal Structural Engineer,Kintec Global,Middle East,Saudi Arabia,2026-08-17,https://www.kintecglobal.com/job/principal-structural-engineer-5321/,kintec,,,"Saudi Arabia, structural, engineer, project, rotational",2026-08-21 08:57:56,rotational
68,Senior Offshore Pipeline Engineer,Kintec Global,Middle East,United Arab Emirates,2026-08-17,https://www.kintecglobal.com/job/contract/,kintec,,,"United Arab Emirates, offshore, pipeline, engineer, rotational",2026-08-21 08:57:56,rotational
68,Maintenance Engineering Supervisor,NES Fircroft,Papua New Guinea Papua New Guinea,Guinea,2026-08-17,https://www.nesfircroft.com/job/maintenance-engineering-supervisor/,nesfircroft,Mining,Contract,"Guinea, mechanical, reliability, maintenance, supervisor, engineer",2026-08-21 09:03:53,
68,"Manager (Cranes, Lifting & Rigging) – Zones B & C",WTS Energy,Saudi Arabia,Saudi Arabia,2026-08-05,https://www.wtsenergy.com/job/manager-cranes-lifting-rigging-zones-b-c/,wtsenergy,,FULL_TIME,"Saudi Arabia, hse, mechanical, maintenance, operations, production, manager, project",2026-08-21 07:56:15,
68,"Laboratory Technician (Vegetable Oil Extraction Plant) – Bonje, Kwale",WTS Energy,Kenya,Kenya,2026-07-27,https://www.wtsenergy.com/job/laboratory-technician-vegetable-oil-extraction-plant-bonje-kwale/,wtsenergy,,FULL_TIME,"Kenya, quality control, safety, instrumentation, integrity, operations, production, technician",2026-08-21 07:56:15,
68,Senior Cost Control Engineer,Saipem,United Arab Emirates,United Arab Emirates,2026-06-10,https://app.ncoreplat.com/jobposition/800508/senior-cost-control-engineer-ae/saipem-spa-abu-dhabi-branch,saipem,Asset Based (no Drilling),,"United Arab Emirates, offshore, drilling, safety, engineer, cost control, procurement, project",2026-08-21 12:46:29,
67,"Group General Manager (Piling, Geotechnical, Civil Engineering)",Aldelia,"Kampala, Uganda, Kampala, Uganda",Uganda,,https://app.beehire.com/invite/9p5m-KVMF,aldelia,,permanent,"Uganda, safety, civil, integrity, maintenance, operations, manager, procurement, project",2026-08-21 05:20:38,
67,Equipment Supervisor,KBR,"Al-Jubail, Eastern Region, Saudi Arabia",Saudi Arabia,2026-08-21,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Jubail-Saudi-Arabia/Equipment-Supervisor_R2128713-1/apply,kbr,Logistics & Government Services,Full time,"Saudi Arabia, safety, maintenance, operations, supervisor",2026-08-22 05:17:40,
67,Project Secretary,Saipem,Qatar,Qatar,2026-08-20,https://app.ncoreplat.com/jobposition/808922/project-secretary-qa/saipem-spa-qatar-branch,saipem,Corporate Staff,,"Qatar, offshore, safety, engineer, project",2026-08-21 12:46:29,
67,Wellhead Operations Specialist (Offshore),Kintec Global,Middle East,Qatar,2026-08-17,https://www.kintecglobal.com/job/wellhead-operations-specialist-offshore/,kintec,,,"Qatar, offshore, maintenance, operations, rotational",2026-08-21 08:57:56,rotational
67,Instrument Technician III,KBR,"Al-Jubail, Eastern Region, Saudi Arabia",Saudi Arabia,2026-08-17,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Al-Jubail-Saudi-Arabia/Instrument-Technician-III_R2127630/apply,kbr,Construction Services,Full time,"Saudi Arabia, safety, instrument, reliability, maintenance, technician",2026-08-21 09:42:17,
67,Senior Testing & Commissioning Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-14,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Senior-Testing---Commissioning-Manager---Saudi-National_R2128316-1/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, commissioning, hse, mechanical, electrical, manager",2026-08-21 09:42:17,
67,"Senior Technician, Mechanical Maintenance (Rotating)(DGD)",ADNOC,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-12,https://jobs.adnoc.ae/us/en/job/AGLAGPAE32514EXTERNALENUS/senior-technician-mechanical-maintenance-rotating-dgd,adnoc,"Projects, Engineering & Operations",External,"United Arab Emirates, offshore, rotating equipment, mechanical, maintenance, technician",2026-08-21 09:38:29,
67,Job Title: Sr. Construction/Installation Engineer - (Structure - Jackets/WHT's,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-06,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Job-Title--Sr-Construction-Installation-Engineer----Structure---Jackets-WHT-s_R2127822/apply,kbr,Construction Services,Full time,"United Arab Emirates, offshore, commissioning, safety, structural, engineer",2026-08-21 09:42:17,
67,QA/QC Engineer (Civil),Kintec Global,Middle East,Qatar,2026-08-04,https://www.kintecglobal.com/job/qaqc-engineer-civil-5211/,kintec,,,"Qatar, welding, qa/qc, inspection, civil, engineer, project",2026-08-22 05:12:15,
67,Lead Pipeline Engineer - Offshore Subsea Project - Pkg 2,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-07-28,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Lead-Pipeline-Engineer---Offshore-Subsea-Project---Pkg-2_R2126792/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, subsea, pipeline, integrity, engineer, project",2026-08-21 09:42:17,
66,FPSO 3D Model Specialist,Aldelia,Namibia,Namibia,,https://app.beehire.com/invite/L5sa_i21x,aldelia,,permanent,"Namibia, fpso, offshore, commissioning, integrity",2026-08-21 05:20:38,
66,"Construction Supervisor Offshore (Installation, Maintenance, and Repair)",Aldelia,United Arab Emirates,United Arab Emirates,,https://app.beehire.com/invite/yQk2k7Zsa,aldelia,,permanent,"United Arab Emirates, offshore, safety, maintenance, production, supervisor, superintendent",2026-08-21 05:20:38,
66,Emergency Response Coordinator Lead,Aldelia,Mozambique,Mozambique,,https://app.beehire.com/invite/ss_El_COE,aldelia,,permanent,"Mozambique, lng, hse, safety, maintenance, manager, project",2026-08-21 05:20:38,
66,Senior Piping Engineer (Offshore),KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-19,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Senior-Piping-Engineer--Offshore-_R2128565/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, offshore, piping, engineer",2026-08-21 09:42:17,
66,Asst. Mooring Master,WTS Energy,Nigeria,Nigeria,2026-08-18,https://www.wtsenergy.com/job/asst-mooring-master/,wtsenergy,,PART_TIME,"Nigeria, fpso, operations, manager",2026-08-21 07:56:15,
66,Commissioning Superintendent,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-18,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Commissioning-Superintendent_R2128501/apply,kbr,"Engineering, Technology, & Science",Full time,"United Arab Emirates, commissioning, mechanical, superintendent, project",2026-08-21 09:42:17,
66,MP RUYA Field Operations Lead,Kintec Global,Middle East,Qatar,2026-08-17,https://www.kintecglobal.com/job/mp-ruya-field-operations-lead/,kintec,,,"Qatar, offshore, operations, manager, rotational",2026-08-21 08:57:56,rotational
66,Senior Handover Manager - Saudi National,KBR,"Riyadh, Riyadh, Saudi Arabia",Saudi Arabia,2026-08-17,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Riyadh-Riyadh-Saudi-Arabia/Senior-Handover-Manager---Saudi-National_R2128414/apply,kbr,"Engineering, Technology, & Science",Full time,"Saudi Arabia, commissioning, mechanical, electrical, manager",2026-08-21 09:42:17,
66,Senior Technical HSE Engineer,KBR,"Abu Dhabi, United Arab Emirates",United Arab Emirates,2026-08-14,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Abu-Dhabi-United-Arab-Emirates/Senior-Technical-HSE-Engineer_R2128335/apply,kbr,Support Services,Full time,"United Arab Emirates, lng, hse, safety, engineer, project",2026-08-21 09:42:17,
66,Senior Contracts Engineer,NES Fircroft,Mozambique Nampula,Mozambique,2026-08-13,https://www.nesfircroft.com/job/senior-contracts-engineer-31088/,nesfircroft,Oil & Gas,Contract,"Mozambique, lng, engineer, contracts, project, rotational",2026-08-21 09:03:53,
